id	price	sale_price	sale_price_effective_date
shopify_ZZ_15511262855499_56453718638923	4155.00 CZK		
shopify_ZZ_15511262953803_56453718835531	499.00 CZK	440.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511263117643_56453719032139	8824.00 CZK		
shopify_ZZ_15511263150411_56453719064907	5608.00 CZK		
shopify_ZZ_15511263215947_56453719163211	5745.00 CZK	5515.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511263281483_56453719228747	992.00 CZK		
shopify_ZZ_15511263379787_56453719327051	196.00 CZK		
shopify_ZZ_15511263576395_56453719621963	7247.00 CZK		
shopify_ZZ_15511263674699_56453719753035	5608.00 CZK		
shopify_ZZ_15511263838539_56453719982411	986.00 CZK		
shopify_ZZ_15511264100683_56453720277323	1691.00 CZK		
shopify_ZZ_15511264198987_56453720375627	705.00 CZK	602.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511264297291_56453720506699	330.00 CZK		
shopify_ZZ_15511264493899_56453720703307	544.00 CZK		
shopify_ZZ_15511264559435_56453720801611	3666.00 CZK		
shopify_ZZ_15511264690507_56453720932683	137.00 CZK		
shopify_ZZ_15511264854347_56453721096523	1271.00 CZK		
shopify_ZZ_15511264919883_56453721194827	645.00 CZK		
shopify_ZZ_15511264985419_56453721293131	3783.00 CZK		
shopify_ZZ_15511265018187_56453721325899	2051.00 CZK		
shopify_ZZ_15511265083723_56453721391435	5609.00 CZK		
shopify_ZZ_15511265313099_56453721751883	4840.00 CZK		
shopify_ZZ_15511265411403_56453721817419	1709.00 CZK		
shopify_ZZ_15511265444171_56453721882955	292.00 CZK		
shopify_ZZ_15511265575243_56453722177867	4440.00 CZK		
shopify_ZZ_15511265706315_56453722308939	4135.00 CZK		
shopify_ZZ_15511265837387_56453722440011	2259.00 CZK		
shopify_ZZ_15511266001227_56453722603851	302.00 CZK		
shopify_ZZ_15511266066763_56453722702155	1134.00 CZK		
shopify_ZZ_15511266263371_56453724340555	5718.00 CZK		
shopify_ZZ_15511266361675_56453724438859	2448.00 CZK		
shopify_ZZ_15511266394443_56453724504395	4155.00 CZK		
shopify_ZZ_15511266427211_56453724537163	2347.00 CZK		
shopify_ZZ_15511266623819_56453724733771	5421.00 CZK		
shopify_ZZ_15511266689355_56453724799307	9131.00 CZK		
shopify_ZZ_15511266722123_56453724864843	579.00 CZK		
shopify_ZZ_15511266787659_56453724930379	5608.00 CZK		
shopify_ZZ_15511266820427_56453724963147	385.00 CZK		
shopify_ZZ_15511266984267_56453725159755	6181.00 CZK		
shopify_ZZ_15511267049803_56453725225291	5608.00 CZK		
shopify_ZZ_15511267115339_56453725290827	4481.00 CZK		
shopify_ZZ_15511267410251_56453725618507	1544.00 CZK		
shopify_ZZ_15511267639627_56453725847883	6736.00 CZK		
shopify_ZZ_15511267672395_56453725880651	4986.00 CZK		
shopify_ZZ_15511267705163_56453725913419	4155.00 CZK		
shopify_ZZ_15511267803467_56453726011723	4155.00 CZK		
shopify_ZZ_15511268065611_56453726601547	18551.00 CZK		
shopify_ZZ_15511268098379_56453726634315	1768.00 CZK	1310.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511268229451_56453726765387	1268.00 CZK		
shopify_ZZ_15511268458827_56453727027531	324.00 CZK		
shopify_ZZ_15511268491595_56453727060299	1036.00 CZK		
shopify_ZZ_15511268557131_56453727125835	4352.00 CZK		
shopify_ZZ_15511268589899_56453727158603	1714.00 CZK		
shopify_ZZ_15511268753739_56453727486283	5003.00 CZK		
shopify_ZZ_15511268786507_56453727519051	826.00 CZK		
shopify_ZZ_15511268819275_56453727551819	17382.00 CZK		
shopify_ZZ_15511269048651_56453728010571	966.00 CZK	844.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511269146955_56453728338251	1319.00 CZK	1164.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511269179723_56453728371019	8431.00 CZK		
shopify_ZZ_15511269212491_56453728403787	1400.00 CZK		
shopify_ZZ_15511269343563_56453728534859	6571.00 CZK		
shopify_ZZ_15511269441867_56453728633163	2455.00 CZK		
shopify_ZZ_15511269507403_56453728665931	4768.00 CZK		
shopify_ZZ_15511269605707_56453728862539	6173.00 CZK		
shopify_ZZ_15511269638475_56453728895307	559.00 CZK		
shopify_ZZ_15511269671243_56453728928075	3402.00 CZK		
shopify_ZZ_15511270031691_56453729321291	5712.00 CZK		
shopify_ZZ_15511270195531_56453729812811	452.00 CZK	397.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511270228299_56453729845579	4619.00 CZK		
shopify_ZZ_15511270392139_56453730140491	5052.00 CZK		
shopify_ZZ_15511270621515_56453730533707	5052.00 CZK		
shopify_ZZ_15511270687051_56453730632011	1541.00 CZK		
shopify_ZZ_15511270850891_56453730894155	1175.00 CZK		
shopify_ZZ_15511270883659_56453730959691	4155.00 CZK		
shopify_ZZ_15511271014731_56453731090763	1985.00 CZK		
shopify_ZZ_15511271080267_56453731156299	335.00 CZK		
shopify_ZZ_15511271113035_56453731189067	1794.00 CZK		
shopify_ZZ_15511271309643_56453731418443	1318.00 CZK		
shopify_ZZ_15511271473483_56453731746123	4986.00 CZK		
shopify_ZZ_15511271571787_56453731844427	304.00 CZK		
shopify_ZZ_15511271735627_56453732008267	303.00 CZK		
shopify_ZZ_15511271899467_56453732237643	4173.00 CZK		
shopify_ZZ_15511272063307_56453732434251	5608.00 CZK		
shopify_ZZ_15511272161611_56453732532555	287.00 CZK		
shopify_ZZ_15511272325451_56453732860235	2593.00 CZK	2437.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511272358219_56453732893003	7323.00 CZK		
shopify_ZZ_15511272390987_56453732925771	7323.00 CZK		
shopify_ZZ_15511272587595_56453733155147	2385.00 CZK		
shopify_ZZ_15511272653131_56453733187915	1271.00 CZK		
shopify_ZZ_15511272784203_56453733581131	1478.00 CZK		
shopify_ZZ_15511272816971_56453733613899	5609.00 CZK		
shopify_ZZ_15511272849739_56453733679435	353.00 CZK		
shopify_ZZ_15511272882507_56453734859083	5609.00 CZK		
shopify_ZZ_15511272915275_56453734891851	275.00 CZK		
shopify_ZZ_15511272980811_56453734990155	1869.00 CZK		
shopify_ZZ_15511273111883_56453735219531	1593.00 CZK		
shopify_ZZ_15511273177419_56453735285067	305.00 CZK		
shopify_ZZ_15511273242955_56453735350603	4155.00 CZK		
shopify_ZZ_15511273275723_56453735383371	4276.00 CZK		
shopify_ZZ_15511273374027_56453735612747	2365.00 CZK	1560.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511273439563_56453735743819	4155.00 CZK		
shopify_ZZ_15511273570635_56453735940427	339.00 CZK		
shopify_ZZ_15511273668939_56453736005963	4155.00 CZK		
shopify_ZZ_15511273734475_56453736104267	605.00 CZK		
shopify_ZZ_15511273832779_56453736169803	3032.00 CZK		
shopify_ZZ_15511273996619_56453736366411	227.00 CZK		
shopify_ZZ_15511274127691_56453736464715	4862.00 CZK		
shopify_ZZ_15511274160459_56453736530251	350.00 CZK		
shopify_ZZ_15511274225995_56453736595787	2638.00 CZK		
shopify_ZZ_15511274291531_56453736661323	5256.00 CZK		
shopify_ZZ_15511274357067_56453736726859	1913.00 CZK		
shopify_ZZ_15511274389835_56453736759627	759.00 CZK		
shopify_ZZ_15511274422603_56453736792395	4481.00 CZK	4212.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511274586443_56453736989003	377.00 CZK	311.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511274619211_56453737054539	6993.00 CZK		
shopify_ZZ_15511274684747_56453737120075	1729.00 CZK		
shopify_ZZ_15511274914123_56453737513291	5814.00 CZK		
shopify_ZZ_15511275077963_56453737677131	1595.00 CZK	1531.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511275143499_56453737742667	1595.00 CZK		
shopify_ZZ_15511275209035_56453737808203	2952.00 CZK		
shopify_ZZ_15511275274571_56453737840971	4155.00 CZK		
shopify_ZZ_15511275340107_56453737939275	2367.00 CZK		
shopify_ZZ_15511275503947_56453738135883	2495.00 CZK		
shopify_ZZ_15511275569483_56453738201419	5421.00 CZK		
shopify_ZZ_15511275602251_56453738234187	2495.00 CZK		
shopify_ZZ_15511275798859_56453741117771	2710.00 CZK		
shopify_ZZ_15511276028235_56453742461259	5712.00 CZK		
shopify_ZZ_15511276093771_56453742526795	2701.00 CZK		
shopify_ZZ_15511276323147_56453743378763	302.00 CZK	252.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511276355915_56453744001355	858.00 CZK		
shopify_ZZ_15511276486987_56453744165195	5609.00 CZK		
shopify_ZZ_15511276552523_56453744820555	2874.00 CZK		
shopify_ZZ_15511276585291_56453744853323	3745.00 CZK		
shopify_ZZ_15511276683595_56453744984395	2453.00 CZK		
shopify_ZZ_15511276880203_56453747114315	7666.00 CZK		
shopify_ZZ_15511277011275_56453747245387	6524.00 CZK		
shopify_ZZ_15511277076811_56453747900747	4669.00 CZK		
shopify_ZZ_15511277240651_56453748425035	448.00 CZK		
shopify_ZZ_15511277568331_56453750194507	4322.00 CZK		
shopify_ZZ_15511277666635_56453751472459	761.00 CZK		
shopify_ZZ_15511277699403_56453751505227	4440.00 CZK		
shopify_ZZ_15511277764939_56453751537995	4799.00 CZK		
shopify_ZZ_15511277994315_56453752029515	2004.00 CZK		
shopify_ZZ_15511278158155_56453753340235	2135.00 CZK		
shopify_ZZ_15511278256459_56453753438539	9015.00 CZK		
shopify_ZZ_15511278321995_56453753504075	2034.00 CZK		
shopify_ZZ_15511278387531_56453753569611	2727.00 CZK		
shopify_ZZ_15511278453067_56453753635147	2071.00 CZK		
shopify_ZZ_15511278682443_56453753962827	5908.00 CZK		
shopify_ZZ_15511279075659_56453758091595	4890.00 CZK		
shopify_ZZ_15511279206731_56453761040715	323.00 CZK		
shopify_ZZ_15511279567179_56453763727691	2071.00 CZK		
shopify_ZZ_15511279599947_56453763760459	4155.00 CZK		
shopify_ZZ_15511279894859_56453764088139	307.00 CZK		
shopify_ZZ_15511279993163_56453764219211	9215.00 CZK		
shopify_ZZ_15511280124235_56453764415819	4726.00 CZK		
shopify_ZZ_15511280353611_56453764972875	993.00 CZK		
shopify_ZZ_15511280386379_56453765005643	215.00 CZK		
shopify_ZZ_15511280451915_56453765071179	618.00 CZK		
shopify_ZZ_15511280845131_56453765857611	921.00 CZK		
shopify_ZZ_15511280877899_56453765890379	1028.00 CZK		
shopify_ZZ_15511281008971_56453766054219	350.00 CZK	300.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511281107275_56453766152523	3925.00 CZK		
shopify_ZZ_15511281238347_56453766283595	218.00 CZK		
shopify_ZZ_15511281303883_56453766381899	984.00 CZK		
shopify_ZZ_15511281369419_56453766512971	1764.00 CZK		
shopify_ZZ_15511281533259_56453766709579	2130.00 CZK		
shopify_ZZ_15511281631563_56453766807883	704.00 CZK		
shopify_ZZ_15511281795403_56453767102795	5129.00 CZK		
shopify_ZZ_15511282090315_56453767692619	2051.00 CZK		
shopify_ZZ_15511282254155_56453767856459	2051.00 CZK		
shopify_ZZ_15511282385227_56453768020299	322.00 CZK		
shopify_ZZ_15511282450763_56453768053067	4817.00 CZK		
shopify_ZZ_15511282516299_56453768446283	1897.00 CZK		
shopify_ZZ_15511282614603_56453768577355	1622.00 CZK		
shopify_ZZ_15511282647371_56453768610123	457.00 CZK		
shopify_ZZ_15511282712907_56453768773963	4155.00 CZK		
shopify_ZZ_15511282811211_56453768937803	1423.00 CZK		
shopify_ZZ_15511282876747_56453769036107	2521.00 CZK		
shopify_ZZ_15511282909515_56453769134411	7072.00 CZK		
shopify_ZZ_15511282975051_56453769265483	3696.00 CZK		
shopify_ZZ_15511283106123_56453769724235	2034.00 CZK		
shopify_ZZ_15511283204427_56453769855307	1926.00 CZK		
shopify_ZZ_15511283237195_56453769986379	314.00 CZK		
shopify_ZZ_15511283368267_56453770477899	457.00 CZK	340.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511283433803_56453770608971	6430.00 CZK		
shopify_ZZ_15511283499339_56453771985227	5112.00 CZK		
shopify_ZZ_15511283630411_56453772181835	1070.00 CZK		
shopify_ZZ_15511283794251_56453772706123	4108.00 CZK		
shopify_ZZ_15511283827019_56453772771659	4768.00 CZK		
shopify_ZZ_15511283859787_56453772837195	350.00 CZK		
shopify_ZZ_15511283925323_56453772935499	535.00 CZK		
shopify_ZZ_15511284187467_56453773558091	1378.00 CZK		
shopify_ZZ_15511284220235_56453773590859	5167.00 CZK		
shopify_ZZ_15511284253003_56453773656395	382.00 CZK	347.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511284351307_56453773918539	569.00 CZK		
shopify_ZZ_15511284678987_56453774442827	4126.00 CZK		
shopify_ZZ_15511284842827_56453774803275	3357.00 CZK		
shopify_ZZ_15511285301579_56453775327563	5129.00 CZK		
shopify_ZZ_15511285858635_56453776113995	181.00 CZK		
shopify_ZZ_15511285891403_56453776179531	244.00 CZK		
shopify_ZZ_15511285924171_56453776212299	284.00 CZK		
shopify_ZZ_15511285956939_56453776245067	8980.00 CZK		
shopify_ZZ_15511286284619_56453776998731	3667.00 CZK		
shopify_ZZ_15511286513995_56453777391947	5052.00 CZK		
shopify_ZZ_15511286546763_56453777424715	5052.00 CZK		
shopify_ZZ_15511286743371_56453778145611	994.00 CZK		
shopify_ZZ_15511286841675_56453778276683	5258.00 CZK		
shopify_ZZ_15511287071051_56453778768203	2267.00 CZK		
shopify_ZZ_15511287398731_56453779620171	4033.00 CZK		
shopify_ZZ_15511287464267_56453779685707	1879.00 CZK		
shopify_ZZ_15511287497035_56453779718475	8491.00 CZK		
shopify_ZZ_15511287726411_56453780078923	386.00 CZK		
shopify_ZZ_15511288152395_56453781094731	1593.00 CZK		
shopify_ZZ_15511288185163_56453781127499	1801.00 CZK		
shopify_ZZ_15511288611147_56453782307147	3417.00 CZK		
shopify_ZZ_15511288709451_56453782438219	4986.00 CZK		
shopify_ZZ_15511288840523_56453782765899	142.00 CZK		
shopify_ZZ_15511288971595_56453783322955	4155.00 CZK		
shopify_ZZ_15511289495883_56453784437067	5711.00 CZK		
shopify_ZZ_15511289561419_56453784600907	5172.00 CZK		
shopify_ZZ_15511289594187_56453784699211	786.00 CZK		
shopify_ZZ_15511289987403_56453785682251	998.00 CZK		
shopify_ZZ_15511290282315_56453786468683	5663.00 CZK		
shopify_ZZ_15511290544459_56453786927435	4440.00 CZK		
shopify_ZZ_15511290609995_56453787124043	358.00 CZK		
shopify_ZZ_15511290970443_56453787877707	1928.00 CZK		
shopify_ZZ_15511291035979_56453787910475	7386.00 CZK		
shopify_ZZ_15511291593035_56453789155659	758.00 CZK		
shopify_ZZ_15511291855179_56453789581643	4156.00 CZK		
shopify_ZZ_15511292051787_56453790073163	2637.00 CZK	2478.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511292707147_56453791121739	1716.00 CZK		
shopify_ZZ_15511292739915_56453791154507	4986.00 CZK		
shopify_ZZ_15511292772683_56453791187275	375.00 CZK		
shopify_ZZ_15511293231435_56453792006475	5228.00 CZK		
shopify_ZZ_15511293264203_56453792039243	7261.00 CZK		
shopify_ZZ_15511293428043_56453792399691	4232.00 CZK	3978.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511293624651_56453793743179	923.00 CZK		
shopify_ZZ_15511293985099_56453794201931	2952.00 CZK		
shopify_ZZ_15511294247243_56453794693451	5609.00 CZK		
shopify_ZZ_15511294280011_56453794758987	1726.00 CZK		
shopify_ZZ_15511294542155_56453795217739	729.00 CZK		
shopify_ZZ_15511294771531_56453795709259	654.00 CZK		
shopify_ZZ_15511294968139_56453796102475	3902.00 CZK	3667.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511295164747_56453797249355	1441.00 CZK		
shopify_ZZ_15511295361355_56453797970251	637.00 CZK		
shopify_ZZ_15511295394123_56453798003019	1882.00 CZK		
shopify_ZZ_15511295918411_56453800198475	209.00 CZK		
shopify_ZZ_15511295983947_56453800296779	338.00 CZK		
shopify_ZZ_15511296803147_56453801607499	9215.00 CZK		
shopify_ZZ_15511297130827_56453802230091	5127.00 CZK		
shopify_ZZ_15511297458507_56453803508043	350.00 CZK	300.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511297917259_56453804917067	410.00 CZK		
shopify_ZZ_15511298376011_56453805932875	3242.00 CZK		
shopify_ZZ_15511298605387_56453806489931	717.00 CZK		
shopify_ZZ_15511298703691_56453806686539	2013.00 CZK		
shopify_ZZ_15511298769227_56453806784843	4155.00 CZK		
shopify_ZZ_15511298834763_56453807014219	2811.00 CZK		
shopify_ZZ_15511299227979_56453808226635	4980.00 CZK		
shopify_ZZ_15511299359051_56453808423243	3561.00 CZK		
shopify_ZZ_15511299457355_56453808554315	4155.00 CZK		
shopify_ZZ_15511299981643_56453809668427	5175.00 CZK		
shopify_ZZ_15511299948875_56453809701195	3666.00 CZK		
shopify_ZZ_15511300178251_56453810389323	3562.00 CZK		
shopify_ZZ_15511300440395_56453811142987	4104.00 CZK		
shopify_ZZ_15511300604235_56453811536203	2048.00 CZK		
shopify_ZZ_15511301030219_56453812683083	271.00 CZK		
shopify_ZZ_15511301062987_56453812912459	3924.00 CZK	3188.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511301259595_56453813305675	294.00 CZK		
shopify_ZZ_15511301292363_56453813436747	385.00 CZK		
shopify_ZZ_15511301554507_56453814026571	907.00 CZK		
shopify_ZZ_15511301849419_56453814878539	247.00 CZK		
shopify_ZZ_15511302046027_56453815533899	2555.00 CZK	2233.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511302013259_56453815566667	353.00 CZK		
shopify_ZZ_15511302177099_56453815697739	5608.00 CZK		
shopify_ZZ_15511302668619_56453817565515	5300.00 CZK		
shopify_ZZ_15511302766923_56453817663819	820.00 CZK		
shopify_ZZ_15511302996299_56453818351947	3561.00 CZK		
shopify_ZZ_15511303455051_56453819400523	2341.00 CZK		
shopify_ZZ_15511303487819_56453819433291	209.00 CZK		
shopify_ZZ_15511303520587_56453819498827	4986.00 CZK		
shopify_ZZ_15511303684427_56453819892043	4155.00 CZK		
shopify_ZZ_15511304143179_56453821071691	4155.00 CZK		
shopify_ZZ_15511304175947_56453821104459	615.00 CZK		
shopify_ZZ_15511304208715_56453821137227	2167.00 CZK		
shopify_ZZ_15511304372555_56453821464907	388.00 CZK		
shopify_ZZ_15511304798539_56453822251339	8893.00 CZK		
shopify_ZZ_15511304831307_56453822284107	1498.00 CZK		
shopify_ZZ_15511304864075_56453822316875	2463.00 CZK		
shopify_ZZ_15511305093451_56453823562059	3948.00 CZK		
shopify_ZZ_15511305683275_56453825003851	3944.00 CZK		
shopify_ZZ_15511305781579_56453825069387	228.00 CZK		
shopify_ZZ_15511306568011_56453826871627	244.00 CZK		
shopify_ZZ_15511306862923_56453827395915	3215.00 CZK		
shopify_ZZ_15511306895691_56453827428683	5604.00 CZK		
shopify_ZZ_15511307125067_56453829951819	6238.00 CZK		
shopify_ZZ_15511307485515_56453830607179	3285.00 CZK		
shopify_ZZ_15511307583819_56453830869323	4862.00 CZK		
shopify_ZZ_15511307911499_56453831622987	696.00 CZK		
shopify_ZZ_15511307944267_56453831655755	4840.00 CZK		
shopify_ZZ_15511308239179_56453832114507	5227.00 CZK		
shopify_ZZ_15511308665163_56453833163083	5445.00 CZK		
shopify_ZZ_15511308960075_56453833883979	351.00 CZK	338.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511308992843_56453833982283	410.00 CZK		
shopify_ZZ_15511309091147_56453834146123	4155.00 CZK		
shopify_ZZ_15511309451595_56453835850059	532.00 CZK		
shopify_ZZ_15511309517131_56453835882827	298.00 CZK		
shopify_ZZ_15511310205259_56453838307659	1058.00 CZK		
shopify_ZZ_15511310238027_56453838340427	1402.00 CZK		
shopify_ZZ_15511310270795_56453838373195	5127.00 CZK		
shopify_ZZ_15511310434635_56453838733643	5445.00 CZK		
shopify_ZZ_15511310827851_56453839814987	1293.00 CZK		
shopify_ZZ_15511310958923_56453840109899	4536.00 CZK		
shopify_ZZ_15511311352139_56453841191243	4155.00 CZK		
shopify_ZZ_15511311384907_56453841224011	1446.00 CZK		
shopify_ZZ_15511311581515_56453841944907	4849.00 CZK		
shopify_ZZ_15511311712587_56453842436427	2389.00 CZK		
shopify_ZZ_15511311941963_56453843157323	1443.00 CZK		
shopify_ZZ_15511312204107_56453843976523	1512.00 CZK		
shopify_ZZ_15511312433483_56453844795723	7634.00 CZK		
shopify_ZZ_15511312630091_56453845680459	6678.00 CZK		
shopify_ZZ_15511313613131_56453848498507	3541.00 CZK		
shopify_ZZ_15511313678667_56453848596811	459.00 CZK	338.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511314235723_56453850235211	526.00 CZK		
shopify_ZZ_15511314399563_56453850661195	2017.00 CZK		
shopify_ZZ_15511314596171_56453851349323	2665.00 CZK		
shopify_ZZ_15511314989387_56453852889419	757.00 CZK		
shopify_ZZ_15511315185995_56453853479243	4439.00 CZK		
shopify_ZZ_15511315513675_56453854888267	4440.00 CZK		
shopify_ZZ_15511315644747_56453855019339	2346.00 CZK		
shopify_ZZ_15511315677515_56453855183179	1472.00 CZK		
shopify_ZZ_15511316234571_56453856690507	5129.00 CZK		
shopify_ZZ_15511316398411_56453857182027	5258.00 CZK		
shopify_ZZ_15511316463947_56453857280331	6995.00 CZK		
shopify_ZZ_15511317250379_56453860032843	1709.00 CZK		
shopify_ZZ_15511317348683_56453860426059	797.00 CZK		
shopify_ZZ_15511317414219_56453860458827	1864.00 CZK		
shopify_ZZ_15511317872971_56453861704011	1544.00 CZK		
shopify_ZZ_15511318331723_56453862752587	5052.00 CZK		
shopify_ZZ_15511319183691_56453865767243	2071.00 CZK		
shopify_ZZ_15511319314763_56453866291531	925.00 CZK		
shopify_ZZ_15511319773515_56453868192075	4439.00 CZK		
shopify_ZZ_15511320035659_56453868847435	698.00 CZK		
shopify_ZZ_15511320133963_56453869338955	2350.00 CZK		
shopify_ZZ_15511320527179_56453870584139	4407.00 CZK	3967.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511320559947_56453870616907	436.00 CZK		
shopify_ZZ_15511320953163_56453871731019	2004.00 CZK		
shopify_ZZ_15511320985931_56453871763787	7630.00 CZK		
